model,model_label,frame_index,forecast_date,mae,rmse,poisson_deviance,rmsle,mase,r2,pearson,spearman,residual_morans_i,brier_score,log_loss,probability_oe_ratio,count_oe_ratio,roc_auc,pr_auc_average_precision,poisson_log_likelihood,poisson_log_likelihood_per_event,centroid_distance_m,predicted_events,actual_events
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,77,2022-12-14,0.006859988811275607,0.06191134409210068,0.034512336289558826,0.04182054067581688,1.0647903942628116,0.03118346352410528,0.18094124707877235,0.07450078800745699,0.0060191410160107236,0.003442900492872442,0.02034872094562507,1.0669634588927077,1.094580645672564,0.8616596049203864,0.06392040029289225,-1186.796706533378,-5.651412888254181,1461.4037505998633,191.85429673933777,210.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,78,2022-12-28,0.006813207149364997,0.06350724762407034,0.035885313219965805,0.041977316406075806,1.0623403088116525,0.023991293220413268,0.15602279734983768,0.07021751532884166,0.005961765137157292,0.003380354542994891,0.020506645774574367,1.0531716015437909,1.0973216668629646,0.845161335062067,0.045032572548842104,-1221.5093117778854,-5.872640922009064,698.2553251946092,189.55244052970602,208.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,79,2023-01-11,0.006898200268563917,0.06498241589473353,0.034644961099762304,0.04266648856103048,1.0655820973943244,0.015688721121847937,0.1258136564575253,0.0761212079252788,0.009605054890640924,0.00338013363659559,0.01966026653311832,1.043570867123657,1.1085115411043829,0.8751197020381541,0.03216494438276161,-1186.4840764833725,-5.623147281911718,1121.6198140299755,190.34533442005113,211.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,80,2023-01-25,0.007111975225372811,0.06530777729980727,0.03805797328644872,0.04345158971318231,1.0612515910344082,0.025365084003350802,0.16152180452571985,0.07363709135854588,0.013698295891258414,0.0036479100572256633,0.021914808916208606,1.1273376722138502,1.169657904735109,0.8481592674619263,0.04873123741466641,-1299.4029375813611,-5.800905971345363,1187.1277523892948,191.50898659615268,224.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,81,2023-02-08,0.006486992492634106,0.05770929974245921,0.033432170802821085,0.03969520177591001,1.0678030924819277,0.019606791762237452,0.14064310507585356,0.0669795531744259,-0.002691468792756718,0.003183671789365581,0.019788480794300702,0.9856068447241686,0.988179991652642,0.8397172788734595,0.04251692673918319,-1137.517152104418,-6.050623149491585,1455.0229618134583,190.2487417151474,188.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,82,2023-02-22,0.006698991772127685,0.060974766160465786,0.03517948505830897,0.04119482629036713,1.0630590255957264,0.021453341731848874,0.14650173872830516,0.07040118226092663,0.009640474061018887,0.003309701548209638,0.020248832747266857,1.0280861058862716,1.0562511809498558,0.8496218422084627,0.05450978061329842,-1196.786095512698,-5.954159679167652,1186.81135638412,190.2956452264002,201.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,83,2023-03-08,0.00645013788590227,0.05854487476418937,0.036667519472635746,0.0398143972368591,1.0702648367595398,0.0065242994207623806,0.09772944348068703,0.05940657864490505,-0.004123075189856589,0.0031286279353098297,0.020912260540497527,0.9646210716054097,0.978080575901556,0.8054649976601798,0.023751916392549505,-1225.1024215709115,-6.622175251734657,963.2925951772328,189.14597074936728,185.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,84,2023-03-22,0.006481761651621845,0.05737193907084258,0.031106604449118863,0.039720130209673,1.062068128468016,0.020841709272215292,0.14458372057375374,0.07506699646312504,0.003663615680260064,0.0032397231765922893,0.018745608902746128,1.0151448355903872,1.0070929794622439,0.8767078641060805,0.045029719905781584,-1074.709688556935,-5.656366781878605,973.6805863253419,188.66182554609213,190.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,85,2023-04-05,0.006161182445179399,0.05758054665766962,0.03153505605230853,0.03842994940982589,1.0596408305122182,0.019387976038703236,0.1397059235302356,0.06329435478113238,-0.010231423421719298,0.0028212671228943333,0.017838116643770937,0.8928922533901373,0.9296104923836404,0.8408963370591372,0.040994841296578266,-1064.2419602841878,-6.151687631700508,881.2366793083681,186.09944855119466,173.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,86,2023-04-19,0.0067623582406797465,0.06170920396615344,0.03512362389438945,0.042117570872881566,1.043042034833927,0.020030739514837026,0.14182982333202604,0.07530337699849073,0.001053311458124234,0.00355205941841132,0.020774016766958458,1.1486626418687076,1.1613167485961178,0.8611442853443989,0.041073255884428964,-1208.2755328151547,-5.6994128906375225,815.6778755256245,182.55140146414033,212.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,87,2023-05-03,0.005826134848214224,0.0520432495849287,0.02697624733160074,0.036292057947587775,1.0543545679978614,0.008907328867993836,0.1093105327634396,0.0670738843916299,0.00422437684258869,0.002706213132672385,0.01619950799984193,0.8671207702555038,0.8560490641668542,0.8703840079058061,0.026040028713480722,-923.8384159230177,-5.922041127711652,2308.829158791617,182.23254545792452,156.0
