model,model_label,frame_index,forecast_date,q,rri
our_vol1,Our vol1 STNPP-GAT,54,2022-01-26,0.03,0.9375
our_vol1,Our vol1 STNPP-GAT,55,2022-02-09,0.03,1.2982542414556182
our_vol1,Our vol1 STNPP-GAT,56,2022-02-23,0.03,0.772332506203474
our_vol1,Our vol1 STNPP-GAT,57,2022-03-09,0.03,1.1719555504639707
our_vol1,Our vol1 STNPP-GAT,58,2022-03-23,0.03,0.9210526315789475
our_vol1,Our vol1 STNPP-GAT,59,2022-04-06,0.03,0.9515447154471545
our_vol1,Our vol1 STNPP-GAT,60,2022-04-20,0.03,1.0706513854635136
our_vol1,Our vol1 STNPP-GAT,61,2022-05-04,0.03,1.0150556680161944
our_vol1,Our vol1 STNPP-GAT,62,2022-05-18,0.03,0.8872037914691944
our_vol1,Our vol1 STNPP-GAT,63,2022-06-01,0.03,1.268306010928962
our_vol1,Our vol1 STNPP-GAT,64,2022-06-15,0.03,0.792659117532214
