forecast_date,rank,cell_id,risk,background,trigger
2012-12-10,17,c0010_0045,0.00850475728526215,0.007810958904109587,0.0006937983811525635
2012-12-10,18,c0012_0049,0.008465433666453774,0.007810958904109587,0.0006544747623441858
2012-12-10,19,c0015_0047,0.008395879560249918,0.007810958904109587,0.0005849206561403305
2012-12-10,20,c0040_0075,0.008369544614578023,0.007810958904109587,0.0005585857104684365
2012-12-11,1,c0029_0014,0.02827566914056564,0.02603013698630137,0.002245532154264271
2012-12-11,2,c0027_0032,0.024171454779299096,0.023427397260273968,0.0007440575190251264
2012-12-11,3,c0020_0045,0.022435040691178996,0.020824657534246574,0.0016103831569324234
2012-12-11,4,c0036_0030,0.017101834042925198,0.01561917808219178,0.0014826559607334163
2012-12-11,5,c0052_0012,0.01699435601174242,0.01561917808219178,0.0013751779295506422
2012-12-11,6,c0005_0051,0.016811612691401617,0.01561917808219178,0.0011924346092098365
2012-12-11,7,c0032_0012,0.014094263004382232,0.013016438356164384,0.0010778246482178466
2012-12-11,8,c0051_0020,0.013666129282002965,0.013016438356164384,0.000649690925838581
2012-12-11,9,c0015_0032,0.013665593203283212,0.013016438356164384,0.0006491548471188271
2012-12-11,10,c0043_0063,0.013399332173025622,0.013016438356164384,0.00038289381686123727
2012-12-11,11,c0003_0034,0.013338639808311126,0.013016438356164384,0.00032220145214674196
2012-12-11,12,c0041_0007,0.010871360093352057,0.010413698630136985,0.00045766146321507187
2012-12-11,13,c0016_0047,0.010861622164996807,0.010413698630136985,0.00044792353485982296
2012-12-11,14,c0046_0085,0.010798556318100904,0.010413698630136985,0.00038485768796391924
2012-12-11,15,c0001_0056,0.00868153281924397,0.007810958904109587,0.0008705739151343823
2012-12-11,16,c0037_0005,0.008520954707288787,0.007810958904109587,0.0007099958031791996
2012-12-11,17,c0010_0045,0.008497091083241908,0.007810958904109587,0.0006861321791323207
2012-12-11,18,c0012_0049,0.008458201975112918,0.007810958904109587,0.0006472430710033298
2012-12-11,19,c0015_0047,0.008389416414705624,0.007810958904109587,0.0005784575105960363
2012-12-11,20,c0040_0075,0.00836337245993137,0.007810958904109587,0.0005524135558217825
2012-12-12,1,c0029_0014,0.03139421793415097,0.028632876712328763,0.002761341221822206
2012-12-12,2,c0027_0032,0.024163233233370936,0.023427397260273968,0.0007358359730969688
2012-12-12,3,c0020_0045,0.02241724658420727,0.020824657534246574,0.001592589049960696
2012-12-12,4,c0052_0012,0.022184640283024092,0.020824657534246574,0.0013599827487775177
2012-12-12,5,c0036_0030,0.019688190997775443,0.018221917808219176,0.0014662731895562664
2012-12-12,6,c0005_0051,0.016798436753177395,0.01561917808219178,0.0011792586709856142
2012-12-12,7,c0032_0012,0.01408235346161001,0.013016438356164384,0.0010659151054456242
2012-12-12,8,c0051_0020,0.013658950450193177,0.013016438356164384,0.0006425120940287934
2012-12-12,9,c0015_0032,0.013658420294934585,0.013016438356164384,0.0006419819387702007
2012-12-12,10,c0043_0063,0.01339510134540754,0.013016438356164384,0.00037866298924315635
2012-12-12,11,c0003_0034,0.013335079607695971,0.013016438356164384,0.0003186412515315875
